comparison,record_id,status,left_name,left_length,right_name,right_length,sequences_match,note
john_vs_opengenome,JBBPTL010000716.1:0-10066,shared_id_matching_sequence,john,10066,opengenome,10066,True,
john_vs_opengenome,JBBPTL010000717.1:0-10057,shared_id_matching_sequence,john,10057,opengenome,10057,True,
john_vs_opengenome,JBBPTL010000718.1:0-10053,shared_id_matching_sequence,john,10053,opengenome,10053,True,
john_vs_opengenome,JBBPTL010000719.1:0-10052,only_in_john,john,10052,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000720.1:0-10026,shared_id_matching_sequence,john,10026,opengenome,10026,True,
john_vs_opengenome,JBBPTL010000721.1:0-10022,shared_id_matching_sequence,john,10022,opengenome,10022,True,
john_vs_opengenome,JBBPTL010000722.1:0-10021,shared_id_matching_sequence,john,10021,opengenome,10021,True,
john_vs_opengenome,JBBPTL010000723.1:0-10013,shared_id_matching_sequence,john,10013,opengenome,10013,True,
john_vs_opengenome,JBBPTL010000724.1:0-10010,only_in_john,john,10010,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000725.1:0-10001,only_in_john,john,10001,opengenome,,,missing from opengenome
recreated_vs_opengenome,JBBPTL010000001.1:0-66503,shared_id_matching_sequence,recreated,66503,opengenome,66503,True,
recreated_vs_opengenome,JBBPTL010000002.1:0-64415,shared_id_matching_sequence,recreated,64415,opengenome,64415,True,
recreated_vs_opengenome,JBBPTL010000003.1:38072-50382,shared_id_matching_sequence,recreated,12310,opengenome,12310,True,
recreated_vs_opengenome,JBBPTL010000004.1:34875-53500,shared_id_matching_sequence,recreated,18625,opengenome,18625,True,
recreated_vs_opengenome,JBBPTL010000005.1:1834-54560,shared_id_matching_sequence,recreated,52726,opengenome,52726,True,
recreated_vs_opengenome,JBBPTL010000006.1:0-53454,shared_id_matching_sequence,recreated,53454,opengenome,53454,True,
recreated_vs_opengenome,JBBPTL010000007.1:0-53113,shared_id_matching_sequence,recreated,53113,opengenome,53113,True,
recreated_vs_opengenome,JBBPTL010000008.1:22449-34327,shared_id_matching_sequence,recreated,11878,opengenome,11878,True,
recreated_vs_opengenome,JBBPTL010000008.1:3534-18885,shared_id_matching_sequence,recreated,15351,opengenome,15351,True,
recreated_vs_opengenome,JBBPTL010000009.1:0-51236,shared_id_matching_sequence,recreated,51236,opengenome,51236,True,
recreated_vs_opengenome,JBBPTL010000010.1:0-23373,shared_id_matching_sequence,recreated,23373,opengenome,23373,True,
recreated_vs_opengenome,JBBPTL010000010.1:23383-51011,shared_id_matching_sequence,recreated,27628,opengenome,27628,True,
recreated_vs_opengenome,JBBPTL010000011.1:0-50509,shared_id_matching_sequence,recreated,50509,opengenome,50509,True,
recreated_vs_opengenome,JBBPTL010000012.1:0-15399,shared_id_matching_sequence,recreated,15399,opengenome,15399,True,
recreated_vs_opengenome,JBBPTL010000012.1:15497-29270,shared_id_matching_sequence,recreated,13773,opengenome,13773,True,
recreated_vs_opengenome,JBBPTL010000013.1:0-47959,shared_id_matching_sequence,recreated,47959,opengenome,47959,True,
recreated_vs_opengenome,JBBPTL010000014.1:0-44122,shared_id_matching_sequence,recreated,44122,opengenome,44122,True,
recreated_vs_opengenome,JBBPTL010000016.1:0-43432,shared_id_matching_sequence,recreated,43432,opengenome,43432,True,
recreated_vs_opengenome,JBBPTL010000017.1:0-43431,shared_id_matching_sequence,recreated,43431,opengenome,43431,True,
recreated_vs_opengenome,JBBPTL010000018.1:0-42879,shared_id_matching_sequence,recreated,42879,opengenome,42879,True,
recreated_vs_opengenome,JBBPTL010000019.1:0-22067,shared_id_matching_sequence,recreated,22067,opengenome,22067,True,
recreated_vs_opengenome,JBBPTL010000019.1:30185-41621,shared_id_matching_sequence,recreated,11436,opengenome,11436,True,
recreated_vs_opengenome,JBBPTL010000020.1:3297-23385,shared_id_matching_sequence,recreated,20088,opengenome,20088,True,
recreated_vs_opengenome,JBBPTL010000021.1:17215-34314,shared_id_matching_sequence,recreated,17099,opengenome,17099,True,
recreated_vs_opengenome,JBBPTL010000022.1:2975-22507,shared_id_matching_sequence,recreated,19532,opengenome,19532,True,
recreated_vs_opengenome,JBBPTL010000023.1:0-39166,shared_id_matching_sequence,recreated,39166,opengenome,39166,True,
recreated_vs_opengenome,JBBPTL010000024.1:0-38862,shared_id_matching_sequence,recreated,38862,opengenome,38862,True,
recreated_vs_opengenome,JBBPTL010000025.1:0-38827,shared_id_matching_sequence,recreated,38827,opengenome,38827,True,
recreated_vs_opengenome,JBBPTL010000026.1:0-38597,shared_id_matching_sequence,recreated,38597,opengenome,38597,True,
recreated_vs_opengenome,JBBPTL010000027.1:10292-25180,shared_id_matching_sequence,recreated,14888,opengenome,14888,True,
recreated_vs_opengenome,JBBPTL010000028.1:0-37149,shared_id_matching_sequence,recreated,37149,opengenome,37149,True,
recreated_vs_opengenome,JBBPTL010000029.1:0-16342,shared_id_matching_sequence,recreated,16342,opengenome,16342,True,
recreated_vs_opengenome,JBBPTL010000029.1:16352-37149,shared_id_matching_sequence,recreated,20797,opengenome,20797,True,
recreated_vs_opengenome,JBBPTL010000030.1:0-36461,shared_id_matching_sequence,recreated,36461,opengenome,36461,True,
recreated_vs_opengenome,JBBPTL010000031.1:0-21445,shared_id_matching_sequence,recreated,21445,opengenome,21445,True,
recreated_vs_opengenome,JBBPTL010000032.1:0-36113,shared_id_matching_sequence,recreated,36113,opengenome,36113,True,
recreated_vs_opengenome,JBBPTL010000033.1:0-35335,shared_id_matching_sequence,recreated,35335,opengenome,35335,True,
recreated_vs_opengenome,JBBPTL010000034.1:0-34954,shared_id_matching_sequence,recreated,34954,opengenome,34954,True,
recreated_vs_opengenome,JBBPTL010000035.1:13901-26022,shared_id_matching_sequence,recreated,12121,opengenome,12121,True,
recreated_vs_opengenome,JBBPTL010000037.1:0-33464,shared_id_matching_sequence,recreated,33464,opengenome,33464,True,
recreated_vs_opengenome,JBBPTL010000039.1:0-33296,shared_id_matching_sequence,recreated,33296,opengenome,33296,True,
recreated_vs_opengenome,JBBPTL010000040.1:0-33023,shared_id_matching_sequence,recreated,33023,opengenome,33023,True,
recreated_vs_opengenome,JBBPTL010000042.1:0-32843,shared_id_matching_sequence,recreated,32843,opengenome,32843,True,
recreated_vs_opengenome,JBBPTL010000043.1:0-32573,shared_id_matching_sequence,recreated,32573,opengenome,32573,True,
recreated_vs_opengenome,JBBPTL010000044.1:0-32200,shared_id_matching_sequence,recreated,32200,opengenome,32200,True,
recreated_vs_opengenome,JBBPTL010000045.1:20233-32097,shared_id_matching_sequence,recreated,11864,opengenome,11864,True,
recreated_vs_opengenome,JBBPTL010000045.1:3056-20136,shared_id_matching_sequence,recreated,17080,opengenome,17080,True,
recreated_vs_opengenome,JBBPTL010000046.1:0-22172,shared_id_matching_sequence,recreated,22172,opengenome,22172,True,
recreated_vs_opengenome,JBBPTL010000047.1:0-31869,shared_id_matching_sequence,recreated,31869,opengenome,31869,True,
recreated_vs_opengenome,JBBPTL010000048.1:0-31191,shared_id_matching_sequence,recreated,31191,opengenome,31191,True,
recreated_vs_opengenome,JBBPTL010000049.1:14900-25420,shared_id_matching_sequence,recreated,10520,opengenome,10520,True,
recreated_vs_opengenome,JBBPTL010000051.1:0-30538,shared_id_matching_sequence,recreated,30538,opengenome,30538,True,
recreated_vs_opengenome,JBBPTL010000052.1:0-30493,shared_id_matching_sequence,recreated,30493,opengenome,30493,True,
recreated_vs_opengenome,JBBPTL010000054.1:0-29271,shared_id_matching_sequence,recreated,29271,opengenome,29271,True,
recreated_vs_opengenome,JBBPTL010000055.1:15418-27721,shared_id_matching_sequence,recreated,12303,opengenome,12303,True,
recreated_vs_opengenome,JBBPTL010000055.1:1722-15320,shared_id_matching_sequence,recreated,13598,opengenome,13598,True,
recreated_vs_opengenome,JBBPTL010000059.1:12684-27995,shared_id_matching_sequence,recreated,15311,opengenome,15311,True,
recreated_vs_opengenome,JBBPTL010000060.1:2099-16141,shared_id_matching_sequence,recreated,14042,opengenome,14042,True,
recreated_vs_opengenome,JBBPTL010000062.1:0-27173,shared_id_matching_sequence,recreated,27173,opengenome,27173,True,
recreated_vs_opengenome,JBBPTL010000064.1:0-27109,shared_id_matching_sequence,recreated,27109,opengenome,27109,True,
recreated_vs_opengenome,JBBPTL010000065.1:0-27021,shared_id_matching_sequence,recreated,27021,opengenome,27021,True,
recreated_vs_opengenome,JBBPTL010000066.1:0-26915,shared_id_matching_sequence,recreated,26915,opengenome,26915,True,
recreated_vs_opengenome,JBBPTL010000067.1:0-10475,shared_id_matching_sequence,recreated,10475,opengenome,10475,True,
recreated_vs_opengenome,JBBPTL010000068.1:0-26833,shared_id_matching_sequence,recreated,26833,opengenome,26833,True,
recreated_vs_opengenome,JBBPTL010000069.1:0-26509,shared_id_matching_sequence,recreated,26509,opengenome,26509,True,
recreated_vs_opengenome,JBBPTL010000070.1:6068-21120,shared_id_matching_sequence,recreated,15052,opengenome,15052,True,
recreated_vs_opengenome,JBBPTL010000071.1:0-21072,shared_id_matching_sequence,recreated,21072,opengenome,21072,True,
recreated_vs_opengenome,JBBPTL010000072.1:0-26332,shared_id_matching_sequence,recreated,26332,opengenome,26332,True,
recreated_vs_opengenome,JBBPTL010000073.1:0-26222,shared_id_matching_sequence,recreated,26222,opengenome,26222,True,
recreated_vs_opengenome,JBBPTL010000075.1:0-26181,shared_id_matching_sequence,recreated,26181,opengenome,26181,True,
recreated_vs_opengenome,JBBPTL010000078.1:8913-26047,shared_id_matching_sequence,recreated,17134,opengenome,17134,True,
recreated_vs_opengenome,JBBPTL010000079.1:0-25949,shared_id_matching_sequence,recreated,25949,opengenome,25949,True,
recreated_vs_opengenome,JBBPTL010000081.1:7301-23363,shared_id_matching_sequence,recreated,16062,opengenome,16062,True,
recreated_vs_opengenome,JBBPTL010000082.1:0-25581,shared_id_matching_sequence,recreated,25581,opengenome,25581,True,
recreated_vs_opengenome,JBBPTL010000088.1:0-23736,shared_id_matching_sequence,recreated,23736,opengenome,23736,True,
recreated_vs_opengenome,JBBPTL010000092.1:0-23171,shared_id_matching_sequence,recreated,23171,opengenome,23171,True,
recreated_vs_opengenome,JBBPTL010000093.1:0-23069,shared_id_matching_sequence,recreated,23069,opengenome,23069,True,
recreated_vs_opengenome,JBBPTL010000095.1:6193-23010,shared_id_matching_sequence,recreated,16817,opengenome,16817,True,
recreated_vs_opengenome,JBBPTL010000097.1:0-22830,shared_id_matching_sequence,recreated,22830,opengenome,22830,True,
recreated_vs_opengenome,JBBPTL010000099.1:3216-17569,shared_id_matching_sequence,recreated,14353,opengenome,14353,True,
recreated_vs_opengenome,JBBPTL010000100.1:0-15427,shared_id_matching_sequence,recreated,15427,opengenome,15427,True,
recreated_vs_opengenome,JBBPTL010000101.1:9733-22373,shared_id_matching_sequence,recreated,12640,opengenome,12640,True,
recreated_vs_opengenome,JBBPTL010000102.1:0-22326,shared_id_matching_sequence,recreated,22326,opengenome,22326,True,
recreated_vs_opengenome,JBBPTL010000103.1:0-22263,shared_id_matching_sequence,recreated,22263,opengenome,22263,True,
recreated_vs_opengenome,JBBPTL010000104.1:0-22158,shared_id_matching_sequence,recreated,22158,opengenome,22158,True,
recreated_vs_opengenome,JBBPTL010000105.1:0-22102,shared_id_matching_sequence,recreated,22102,opengenome,22102,True,
recreated_vs_opengenome,JBBPTL010000106.1:0-22056,shared_id_matching_sequence,recreated,22056,opengenome,22056,True,
recreated_vs_opengenome,JBBPTL010000110.1:0-21607,shared_id_matching_sequence,recreated,21607,opengenome,21607,True,
recreated_vs_opengenome,JBBPTL010000114.1:0-21503,shared_id_matching_sequence,recreated,21503,opengenome,21503,True,
recreated_vs_opengenome,JBBPTL010000116.1:0-21405,shared_id_matching_sequence,recreated,21405,opengenome,21405,True,
recreated_vs_opengenome,JBBPTL010000118.1:0-21337,shared_id_matching_sequence,recreated,21337,opengenome,21337,True,
recreated_vs_opengenome,JBBPTL010000119.1:7523-21330,shared_id_matching_sequence,recreated,13807,opengenome,13807,True,
recreated_vs_opengenome,JBBPTL010000121.1:0-21089,shared_id_matching_sequence,recreated,21089,opengenome,21089,True,
recreated_vs_opengenome,JBBPTL010000122.1:0-21014,shared_id_matching_sequence,recreated,21014,opengenome,21014,True,
recreated_vs_opengenome,JBBPTL010000124.1:1238-20868,shared_id_matching_sequence,recreated,19630,opengenome,19630,True,
recreated_vs_opengenome,JBBPTL010000125.1:0-20860,shared_id_matching_sequence,recreated,20860,opengenome,20860,True,
recreated_vs_opengenome,JBBPTL010000127.1:0-20689,shared_id_matching_sequence,recreated,20689,opengenome,20689,True,
recreated_vs_opengenome,JBBPTL010000128.1:0-20595,shared_id_matching_sequence,recreated,20595,opengenome,20595,True,
recreated_vs_opengenome,JBBPTL010000130.1:0-20588,shared_id_matching_sequence,recreated,20588,opengenome,20588,True,
recreated_vs_opengenome,JBBPTL010000131.1:0-20549,shared_id_matching_sequence,recreated,20549,opengenome,20549,True,
recreated_vs_opengenome,JBBPTL010000132.1:0-20427,shared_id_matching_sequence,recreated,20427,opengenome,20427,True,
recreated_vs_opengenome,JBBPTL010000134.1:0-20405,shared_id_matching_sequence,recreated,20405,opengenome,20405,True,
recreated_vs_opengenome,JBBPTL010000135.1:0-20360,shared_id_matching_sequence,recreated,20360,opengenome,20360,True,
recreated_vs_opengenome,JBBPTL010000136.1:0-20220,shared_id_matching_sequence,recreated,20220,opengenome,20220,True,
recreated_vs_opengenome,JBBPTL010000137.1:0-20085,shared_id_matching_sequence,recreated,20085,opengenome,20085,True,
recreated_vs_opengenome,JBBPTL010000141.1:0-19897,shared_id_matching_sequence,recreated,19897,opengenome,19897,True,
recreated_vs_opengenome,JBBPTL010000144.1:0-19843,shared_id_matching_sequence,recreated,19843,opengenome,19843,True,
recreated_vs_opengenome,JBBPTL010000145.1:0-19803,shared_id_matching_sequence,recreated,19803,opengenome,19803,True,
recreated_vs_opengenome,JBBPTL010000146.1:0-10473,shared_id_matching_sequence,recreated,10473,opengenome,10473,True,
recreated_vs_opengenome,JBBPTL010000147.1:0-19703,shared_id_matching_sequence,recreated,19703,opengenome,19703,True,
recreated_vs_opengenome,JBBPTL010000148.1:0-19694,shared_id_matching_sequence,recreated,19694,opengenome,19694,True,
recreated_vs_opengenome,JBBPTL010000149.1:0-19656,shared_id_matching_sequence,recreated,19656,opengenome,19656,True,
recreated_vs_opengenome,JBBPTL010000150.1:0-19650,shared_id_matching_sequence,recreated,19650,opengenome,19650,True,
recreated_vs_opengenome,JBBPTL010000152.1:0-19450,shared_id_matching_sequence,recreated,19450,opengenome,19450,True,
recreated_vs_opengenome,JBBPTL010000153.1:0-19397,shared_id_matching_sequence,recreated,19397,opengenome,19397,True,
recreated_vs_opengenome,JBBPTL010000155.1:0-19204,shared_id_matching_sequence,recreated,19204,opengenome,19204,True,
recreated_vs_opengenome,JBBPTL010000156.1:0-19043,shared_id_matching_sequence,recreated,19043,opengenome,19043,True,
recreated_vs_opengenome,JBBPTL010000160.1:0-18787,shared_id_matching_sequence,recreated,18787,opengenome,18787,True,
recreated_vs_opengenome,JBBPTL010000162.1:0-18775,shared_id_matching_sequence,recreated,18775,opengenome,18775,True,
recreated_vs_opengenome,JBBPTL010000164.1:0-11150,shared_id_matching_sequence,recreated,11150,opengenome,11150,True,
recreated_vs_opengenome,JBBPTL010000165.1:0-18706,shared_id_matching_sequence,recreated,18706,opengenome,18706,True,
recreated_vs_opengenome,JBBPTL010000166.1:0-18661,shared_id_matching_sequence,recreated,18661,opengenome,18661,True,
recreated_vs_opengenome,JBBPTL010000168.1:0-18568,shared_id_matching_sequence,recreated,18568,opengenome,18568,True,
recreated_vs_opengenome,JBBPTL010000170.1:0-18494,shared_id_matching_sequence,recreated,18494,opengenome,18494,True,
recreated_vs_opengenome,JBBPTL010000171.1:0-18462,shared_id_matching_sequence,recreated,18462,opengenome,18462,True,
recreated_vs_opengenome,JBBPTL010000172.1:0-18449,shared_id_matching_sequence,recreated,18449,opengenome,18449,True,
recreated_vs_opengenome,JBBPTL010000173.1:0-18423,shared_id_matching_sequence,recreated,18423,opengenome,18423,True,
recreated_vs_opengenome,JBBPTL010000175.1:0-18343,shared_id_matching_sequence,recreated,18343,opengenome,18343,True,
recreated_vs_opengenome,JBBPTL010000177.1:0-10987,shared_id_matching_sequence,recreated,10987,opengenome,10987,True,
recreated_vs_opengenome,JBBPTL010000178.1:0-10144,shared_id_matching_sequence,recreated,10144,opengenome,10144,True,
recreated_vs_opengenome,JBBPTL010000180.1:1732-18167,shared_id_matching_sequence,recreated,16435,opengenome,16435,True,
recreated_vs_opengenome,JBBPTL010000181.1:0-18136,shared_id_matching_sequence,recreated,18136,opengenome,18136,True,
recreated_vs_opengenome,JBBPTL010000183.1:0-15378,shared_id_matching_sequence,recreated,15378,opengenome,15378,True,
recreated_vs_opengenome,JBBPTL010000185.1:0-18039,shared_id_matching_sequence,recreated,18039,opengenome,18039,True,
recreated_vs_opengenome,JBBPTL010000187.1:0-18020,shared_id_matching_sequence,recreated,18020,opengenome,18020,True,
recreated_vs_opengenome,JBBPTL010000188.1:0-18009,shared_id_matching_sequence,recreated,18009,opengenome,18009,True,
recreated_vs_opengenome,JBBPTL010000190.1:0-17980,shared_id_matching_sequence,recreated,17980,opengenome,17980,True,
recreated_vs_opengenome,JBBPTL010000195.1:0-17819,shared_id_matching_sequence,recreated,17819,opengenome,17819,True,
recreated_vs_opengenome,JBBPTL010000197.1:0-17797,shared_id_matching_sequence,recreated,17797,opengenome,17797,True,
recreated_vs_opengenome,JBBPTL010000198.1:0-17796,shared_id_matching_sequence,recreated,17796,opengenome,17796,True,
recreated_vs_opengenome,JBBPTL010000199.1:0-17722,shared_id_matching_sequence,recreated,17722,opengenome,17722,True,
recreated_vs_opengenome,JBBPTL010000200.1:0-10521,shared_id_matching_sequence,recreated,10521,opengenome,10521,True,
recreated_vs_opengenome,JBBPTL010000205.1:0-17470,shared_id_matching_sequence,recreated,17470,opengenome,17470,True,
recreated_vs_opengenome,JBBPTL010000206.1:0-17433,shared_id_matching_sequence,recreated,17433,opengenome,17433,True,
recreated_vs_opengenome,JBBPTL010000207.1:0-17418,shared_id_matching_sequence,recreated,17418,opengenome,17418,True,
recreated_vs_opengenome,JBBPTL010000209.1:5142-17356,shared_id_matching_sequence,recreated,12214,opengenome,12214,True,
recreated_vs_opengenome,JBBPTL010000210.1:0-17352,shared_id_matching_sequence,recreated,17352,opengenome,17352,True,
recreated_vs_opengenome,JBBPTL010000211.1:0-17334,shared_id_matching_sequence,recreated,17334,opengenome,17334,True,
recreated_vs_opengenome,JBBPTL010000212.1:0-17320,shared_id_matching_sequence,recreated,17320,opengenome,17320,True,
recreated_vs_opengenome,JBBPTL010000215.1:0-17257,shared_id_matching_sequence,recreated,17257,opengenome,17257,True,
recreated_vs_opengenome,JBBPTL010000217.1:0-17215,shared_id_matching_sequence,recreated,17215,opengenome,17215,True,
recreated_vs_opengenome,JBBPTL010000218.1:0-17197,shared_id_matching_sequence,recreated,17197,opengenome,17197,True,
recreated_vs_opengenome,JBBPTL010000219.1:6161-17162,shared_id_matching_sequence,recreated,11001,opengenome,11001,True,
recreated_vs_opengenome,JBBPTL010000221.1:0-17112,shared_id_matching_sequence,recreated,17112,opengenome,17112,True,
recreated_vs_opengenome,JBBPTL010000223.1:0-17091,shared_id_matching_sequence,recreated,17091,opengenome,17091,True,
recreated_vs_opengenome,JBBPTL010000224.1:0-17076,shared_id_matching_sequence,recreated,17076,opengenome,17076,True,
recreated_vs_opengenome,JBBPTL010000226.1:0-17058,shared_id_matching_sequence,recreated,17058,opengenome,17058,True,
recreated_vs_opengenome,JBBPTL010000227.1:0-17039,shared_id_matching_sequence,recreated,17039,opengenome,17039,True,
recreated_vs_opengenome,JBBPTL010000228.1:3697-15286,shared_id_matching_sequence,recreated,11589,opengenome,11589,True,
recreated_vs_opengenome,JBBPTL010000229.1:0-17032,shared_id_matching_sequence,recreated,17032,opengenome,17032,True,
recreated_vs_opengenome,JBBPTL010000233.1:0-16891,shared_id_matching_sequence,recreated,16891,opengenome,16891,True,
recreated_vs_opengenome,JBBPTL010000235.1:0-16831,shared_id_matching_sequence,recreated,16831,opengenome,16831,True,
recreated_vs_opengenome,JBBPTL010000237.1:0-16809,shared_id_matching_sequence,recreated,16809,opengenome,16809,True,
recreated_vs_opengenome,JBBPTL010000241.1:0-16733,shared_id_matching_sequence,recreated,16733,opengenome,16733,True,
recreated_vs_opengenome,JBBPTL010000242.1:0-16708,shared_id_matching_sequence,recreated,16708,opengenome,16708,True,
recreated_vs_opengenome,JBBPTL010000243.1:0-16692,shared_id_matching_sequence,recreated,16692,opengenome,16692,True,
recreated_vs_opengenome,JBBPTL010000244.1:0-16685,shared_id_matching_sequence,recreated,16685,opengenome,16685,True,
recreated_vs_opengenome,JBBPTL010000245.1:0-16661,shared_id_matching_sequence,recreated,16661,opengenome,16661,True,
recreated_vs_opengenome,JBBPTL010000247.1:0-16627,shared_id_matching_sequence,recreated,16627,opengenome,16627,True,
recreated_vs_opengenome,JBBPTL010000251.1:0-16540,shared_id_matching_sequence,recreated,16540,opengenome,16540,True,
recreated_vs_opengenome,JBBPTL010000253.1:0-16459,shared_id_matching_sequence,recreated,16459,opengenome,16459,True,
recreated_vs_opengenome,JBBPTL010000254.1:0-16429,shared_id_matching_sequence,recreated,16429,opengenome,16429,True,
recreated_vs_opengenome,JBBPTL010000255.1:0-16417,shared_id_matching_sequence,recreated,16417,opengenome,16417,True,
recreated_vs_opengenome,JBBPTL010000256.1:0-16406,shared_id_matching_sequence,recreated,16406,opengenome,16406,True,
recreated_vs_opengenome,JBBPTL010000257.1:0-16396,shared_id_matching_sequence,recreated,16396,opengenome,16396,True,
recreated_vs_opengenome,JBBPTL010000258.1:0-16364,shared_id_matching_sequence,recreated,16364,opengenome,16364,True,
recreated_vs_opengenome,JBBPTL010000262.1:0-16113,shared_id_matching_sequence,recreated,16113,opengenome,16113,True,
recreated_vs_opengenome,JBBPTL010000265.1:0-16074,shared_id_matching_sequence,recreated,16074,opengenome,16074,True,
recreated_vs_opengenome,JBBPTL010000266.1:0-16063,shared_id_matching_sequence,recreated,16063,opengenome,16063,True,
recreated_vs_opengenome,JBBPTL010000267.1:0-16001,shared_id_matching_sequence,recreated,16001,opengenome,16001,True,
recreated_vs_opengenome,JBBPTL010000271.1:0-15947,shared_id_matching_sequence,recreated,15947,opengenome,15947,True,
recreated_vs_opengenome,JBBPTL010000273.1:0-15914,shared_id_matching_sequence,recreated,15914,opengenome,15914,True,
recreated_vs_opengenome,JBBPTL010000274.1:0-15889,shared_id_matching_sequence,recreated,15889,opengenome,15889,True,
recreated_vs_opengenome,JBBPTL010000277.1:0-15823,shared_id_matching_sequence,recreated,15823,opengenome,15823,True,
recreated_vs_opengenome,JBBPTL010000281.1:0-15681,shared_id_matching_sequence,recreated,15681,opengenome,15681,True,
recreated_vs_opengenome,JBBPTL010000282.1:0-15666,shared_id_matching_sequence,recreated,15666,opengenome,15666,True,
recreated_vs_opengenome,JBBPTL010000284.1:0-15647,shared_id_matching_sequence,recreated,15647,opengenome,15647,True,
recreated_vs_opengenome,JBBPTL010000285.1:0-15632,shared_id_matching_sequence,recreated,15632,opengenome,15632,True,
recreated_vs_opengenome,JBBPTL010000286.1:0-15619,shared_id_matching_sequence,recreated,15619,opengenome,15619,True,
recreated_vs_opengenome,JBBPTL010000288.1:0-15544,shared_id_matching_sequence,recreated,15544,opengenome,15544,True,
recreated_vs_opengenome,JBBPTL010000290.1:0-15515,shared_id_matching_sequence,recreated,15515,opengenome,15515,True,
recreated_vs_opengenome,JBBPTL010000291.1:0-15500,shared_id_matching_sequence,recreated,15500,opengenome,15500,True,
recreated_vs_opengenome,JBBPTL010000292.1:0-15497,shared_id_matching_sequence,recreated,15497,opengenome,15497,True,
recreated_vs_opengenome,JBBPTL010000293.1:0-15489,shared_id_matching_sequence,recreated,15489,opengenome,15489,True,
recreated_vs_opengenome,JBBPTL010000294.1:0-15462,shared_id_matching_sequence,recreated,15462,opengenome,15462,True,
recreated_vs_opengenome,JBBPTL010000295.1:0-15452,shared_id_matching_sequence,recreated,15452,opengenome,15452,True,
recreated_vs_opengenome,JBBPTL010000297.1:0-15411,shared_id_matching_sequence,recreated,15411,opengenome,15411,True,
recreated_vs_opengenome,JBBPTL010000298.1:0-15387,shared_id_matching_sequence,recreated,15387,opengenome,15387,True,
recreated_vs_opengenome,JBBPTL010000299.1:0-11476,shared_id_matching_sequence,recreated,11476,opengenome,11476,True,
recreated_vs_opengenome,JBBPTL010000300.1:0-15348,shared_id_matching_sequence,recreated,15348,opengenome,15348,True,
recreated_vs_opengenome,JBBPTL010000301.1:0-15344,shared_id_matching_sequence,recreated,15344,opengenome,15344,True,
recreated_vs_opengenome,JBBPTL010000304.1:0-15303,shared_id_matching_sequence,recreated,15303,opengenome,15303,True,
recreated_vs_opengenome,JBBPTL010000305.1:0-15111,shared_id_matching_sequence,recreated,15111,opengenome,15111,True,
recreated_vs_opengenome,JBBPTL010000307.1:0-15075,shared_id_matching_sequence,recreated,15075,opengenome,15075,True,
recreated_vs_opengenome,JBBPTL010000308.1:0-15068,shared_id_matching_sequence,recreated,15068,opengenome,15068,True,
recreated_vs_opengenome,JBBPTL010000309.1:0-15054,shared_id_matching_sequence,recreated,15054,opengenome,15054,True,
recreated_vs_opengenome,JBBPTL010000313.1:0-14998,shared_id_matching_sequence,recreated,14998,opengenome,14998,True,
recreated_vs_opengenome,JBBPTL010000314.1:0-14947,shared_id_matching_sequence,recreated,14947,opengenome,14947,True,
recreated_vs_opengenome,JBBPTL010000315.1:0-14937,shared_id_matching_sequence,recreated,14937,opengenome,14937,True,
recreated_vs_opengenome,JBBPTL010000316.1:0-14917,shared_id_matching_sequence,recreated,14917,opengenome,14917,True,
recreated_vs_opengenome,JBBPTL010000322.1:0-14792,shared_id_matching_sequence,recreated,14792,opengenome,14792,True,
recreated_vs_opengenome,JBBPTL010000323.1:0-14769,shared_id_matching_sequence,recreated,14769,opengenome,14769,True,
recreated_vs_opengenome,JBBPTL010000326.1:0-14677,shared_id_matching_sequence,recreated,14677,opengenome,14677,True,
recreated_vs_opengenome,JBBPTL010000327.1:0-10125,shared_id_matching_sequence,recreated,10125,opengenome,10125,True,
recreated_vs_opengenome,JBBPTL010000328.1:0-14588,shared_id_matching_sequence,recreated,14588,opengenome,14588,True,
recreated_vs_opengenome,JBBPTL010000329.1:0-14580,shared_id_matching_sequence,recreated,14580,opengenome,14580,True,
recreated_vs_opengenome,JBBPTL010000332.1:0-14529,shared_id_matching_sequence,recreated,14529,opengenome,14529,True,
recreated_vs_opengenome,JBBPTL010000333.1:0-14519,shared_id_matching_sequence,recreated,14519,opengenome,14519,True,
recreated_vs_opengenome,JBBPTL010000334.1:0-14502,shared_id_matching_sequence,recreated,14502,opengenome,14502,True,
recreated_vs_opengenome,JBBPTL010000335.1:0-14499,shared_id_matching_sequence,recreated,14499,opengenome,14499,True,
recreated_vs_opengenome,JBBPTL010000336.1:0-14420,shared_id_matching_sequence,recreated,14420,opengenome,14420,True,
recreated_vs_opengenome,JBBPTL010000337.1:0-14361,shared_id_matching_sequence,recreated,14361,opengenome,14361,True,
recreated_vs_opengenome,JBBPTL010000338.1:0-14321,shared_id_matching_sequence,recreated,14321,opengenome,14321,True,
recreated_vs_opengenome,JBBPTL010000339.1:0-14321,shared_id_matching_sequence,recreated,14321,opengenome,14321,True,
recreated_vs_opengenome,JBBPTL010000341.1:0-14312,shared_id_matching_sequence,recreated,14312,opengenome,14312,True,
recreated_vs_opengenome,JBBPTL010000342.1:0-14294,shared_id_matching_sequence,recreated,14294,opengenome,14294,True,
